year,tmID,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP_x,playerID,stint_x,GP_y,GS,minutes,points,PF,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,height,weight,birthDate,deathDate,award,coachID,stint_y,won_y,lost_y,post_wins,post_losses,winrate
10,CHI,CHI,EA,5,N,,,,Chicago Sky,907,2093,513,671,186,469,293,757,1050,529,605,244,490,134,2573,1004,2269,479,613,206,593,359,797,1156,610,636,273,489,121,2693,34,wyckobr01w,0,27,23,531,83,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,183,1980-03-30,0000-00-00,,keyst99wc,0,16,18,0,0,47.05882352941176
10,CHI,CHI,EA,5,N,,,,Chicago Sky,907,2093,513,671,186,469,293,757,1050,529,605,244,490,134,2573,1004,2269,479,613,206,593,359,797,1156,610,636,273,489,121,2693,34,youngta01w,2,10,6,129,50,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,166,1986-10-30,0000-00-00,,keyst99wc,0,16,18,0,0,47.05882352941176
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,andrame01w,0,32,18,797,265,91,1,6,5,166,21,5,12,17,14,6,3,11,17,33,8,9,5,9,0,0,71.0,165,1975-12-31,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,badertr01w,0,25,0,201,47,16,0,5,0,36,8,0,1,1,1,2,0,1,1,9,3,1,0,3,2,0,64.0,125,1973-02-26,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,barnead01w,0,5,0,18,8,2,0,4,0,6,2,0,1,1,2,0,0,1,0,2,1,0,0,1,0,0,71.0,165,1977-02-03,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,brownru01w,0,30,22,679,253,81,0,6,6,167,63,19,15,34,10,17,2,17,17,45,21,24,21,1,0,0,74.0,175,1972-05-05,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,darlihe01w,0,32,0,556,155,52,0,6,0,106,33,7,13,20,13,7,0,6,5,28,9,14,10,13,5,0,66.0,164,1978-08-29,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,edwarmi01w,1,3,0,17,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,150,1966-03-06,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,hallvi01w,0,32,10,577,150,60,0,6,1,69,21,5,10,15,4,0,1,2,4,24,10,1,0,5,1,0,73.0,180,1969-10-03,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,johnspo01w,0,12,0,57,17,9,0,4,0,6,7,1,1,2,1,0,0,0,0,3,3,2,1,0,0,0,75.0,165,1975-11-06,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,jonesme01w,0,32,32,948,352,86,2,6,6,207,83,11,32,43,11,7,0,8,14,86,34,12,9,20,6,0,69.0,147,1973-07-21,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,mcconsu01w,0,32,32,705,173,30,0,6,6,147,39,3,11,14,25,5,1,16,5,45,14,2,2,36,9,0,65.0,125,1966-07-29,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,melvich01w,0,32,32,904,373,113,4,6,6,183,53,16,24,40,11,5,3,11,20,38,20,18,13,1,0,0,75.0,185,1976-05-03,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,nemcoev01w,0,14,14,443,185,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,178,1972-12-03,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
1,CLE,CLE,EA,2,Y,W,L,,Cleveland Rockers,809,1828,426,570,141,407,331,603,934,539,647,259,529,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,wautean01w,0,32,0,598,199,75,0,6,0,107,28,5,13,18,5,3,3,8,7,27,13,6,2,2,0,0,76.0,193,1980-10-12,0000-00-00,,hugheda99w,0,17,15,3,3,53.125
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,andrame01w,0,32,32,893,152,77,0,3,3,72,13,5,4,9,1,2,2,7,9,17,6,0,0,2,1,0,71.0,165,1975-12-31,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,badertr01w,0,19,0,114,21,7,0,1,0,4,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,64.0,125,1973-02-26,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,barnead01w,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,165,1977-02-03,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,brownru01w,0,30,24,760,249,73,1,3,1,62,25,2,6,8,5,4,2,3,9,15,10,6,5,0,0,0,74.0,175,1972-05-05,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,darlihe01w,0,32,32,778,196,59,0,3,3,80,18,5,6,11,19,7,1,5,9,27,5,6,5,9,3,0,66.0,164,1978-08-29,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,hallvi01w,1,14,6,225,65,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,180,1969-10-03,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,johnspo01w,0,18,0,119,28,12,0,1,0,4,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,75.0,165,1975-11-06,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,jonesme01w,0,30,30,998,404,59,0,3,3,103,36,8,10,18,9,1,1,3,5,32,15,5,5,3,1,0,69.0,147,1973-07-21,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,melvich01w,0,27,20,754,266,81,0,3,2,81,24,6,6,12,6,2,2,6,5,16,8,11,8,0,0,0,75.0,185,1976-05-03,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,nemcoev01w,0,8,2,113,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,178,1972-12-03,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,rizzoje01w,0,32,0,476,119,30,0,3,0,45,6,0,3,3,7,0,0,0,2,6,2,0,0,6,2,0,66.0,146,1974-05-15,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,sauerpa01w,0,2,0,4,2,1,0,1,0,4,2,0,1,1,0,0,0,1,0,3,1,0,0,0,0,0,76.0,203,1977-12-08,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,taylope01w,0,32,0,561,230,46,0,3,0,59,21,2,7,9,3,6,1,5,4,25,8,4,3,11,2,0,73.0,168,1981-05-24,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,wautean01w,0,24,14,622,234,55,0,3,3,86,34,6,4,10,2,2,3,4,10,19,13,9,8,0,0,0,76.0,193,1980-10-12,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
2,CLE,CLE,EA,1,Y,L,,,Cleveland Rockers,763,1770,372,505,106,335,297,662,959,503,532,267,431,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,32,wolvean01w,0,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,205,1978-12-08,0000-00-00,,hugheda99w,0,22,10,1,2,68.75
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,andrame01w,0,32,16,665,91,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,165,1975-12-31,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,badertr01w,0,18,0,132,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,125,1973-02-26,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,berthlu01w,0,5,0,16,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,188,1978-03-31,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,brownru01w,0,28,2,468,112,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,175,1972-05-05,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,hendetr01w,0,23,0,173,35,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,200,1974-12-31,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,jacksde01w,0,18,0,143,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,155,1979-12-15,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,jonesme01w,0,32,32,1094,391,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,147,1973-07-21,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,mccaibr01w,0,31,2,392,83,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,135,1979-09-21,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,melvich01w,0,32,32,1055,399,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,185,1976-05-03,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,rizzoje01w,0,26,25,695,178,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,146,1974-05-15,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,sauerpa01w,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,203,1977-12-08,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,taylope01w,0,30,26,908,391,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,168,1981-05-24,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
3,CLE,CLE,EA,7,N,,,,Cleveland Rockers,760,1820,430,553,121,374,295,674,969,480,567,221,440,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,32,wautean01w,0,28,25,802,314,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,193,1980-10-12,0000-00-00,,hugheda99w,0,10,22,0,0,31.25
4,CLE,CLE,EA,4,Y,L,,,Cleveland Rockers,815,1975,464,643,135,425,349,720,1069,517,639,226,450,86,2229,809,1927,465,607,127,355,300,704,1004,510,659,223,467,135,2210,34,berthlu01w,0,22,4,201,84,38,0,3,0,13,4,2,2,4,1,1,1,2,5,9,2,0,0,0,0,0,74.0,188,1978-03-31,0000-00-00,,hugheda99w,0,17,17,1,2,50.0
4,CLE,CLE,EA,4,Y,L,,,Cleveland Rockers,815,1975,464,643,135,425,349,720,1069,517,639,226,450,86,2229,809,1927,465,607,127,355,300,704,1004,510,659,223,467,135,2210,34,darlihe01w,0,34,34,832,141,87,2,3,3,83,9,4,8,12,13,6,0,10,11,13,2,4,4,8,1,0,66.0,164,1978-08-29,0000-00-00,,hugheda99w,0,17,17,1,2,50.0
4,CLE,CLE,EA,4,Y,L,,,Cleveland Rockers,815,1975,464,643,135,425,349,720,1069,517,639,226,450,86,2229,809,1927,465,607,127,355,300,704,1004,510,659,223,467,135,2210,34,hendetr01w,0,11,0,45,2,6,0,1,0,3,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,75.0,200,1974-12-31,0000-00-00,,hugheda99w,0,17,17,1,2,50.0
4,CLE,CLE,EA,4,Y,L,,,Cleveland Rockers,815,1975,464,643,135,425,349,720,1069,517,639,226,450,86,2229,809,1927,465,607,127,355,300,704,1004,510,659,223,467,135,2210,34,jacksde01w,0,34,22,763,245,92,1,3,3,60,12,2,10,12,2,2,0,0,7,20,4,6,4,2,0,0,74.0,155,1979-12-15,0000-00-00,,hugheda99w,0,17,17,1,2,50.0
4,CLE,CLE,EA,4,Y,L,,,Cleveland Rockers,815,1975,464,643,135,425,349,720,1069,517,639,226,450,86,2229,809,1927,465,607,127,355,300,704,1004,510,659,223,467,135,2210,34,johnspo01w,0,30,2,416,89,35,0,3,0,20,2,0,4,4,3,1,2,0,1,1,1,0,0,0,0,0,75.0,165,1975-11-06,0000-00-00,,hugheda99w,0,17,17,1,2,50.0
4,CLE,CLE,EA,4,Y,L,,,Cleveland Rockers,815,1975,464,643,135,425,349,720,1069,517,639,226,450,86,2229,809,1927,465,607,127,355,300,704,1004,510,659,223,467,135,2210,34,jonesme01w,0,34,15,672,164,59,0,3,0,37,5,3,2,5,0,0,0,2,2,5,2,2,1,1,0,0,69.0,147,1973-07-21,0000-00-00,,hugheda99w,0,17,17,1,2,50.0
4,CLE,CLE,EA,4,Y,L,,,Cleveland Rockers,815,1975,464,643,135,425,349,720,1069,517,639,226,450,86,2229,809,1927,465,607,127,355,300,704,1004,510,659,223,467,135,2210,34,lennobe01w,0,34,1,560,258,77,0,3,0,45,21,1,6,7,3,3,0,4,7,19,9,2,1,5,2,0,68.0,143,1976-12-04,0000-00-00,,hugheda99w,0,17,17,1,2,50.0
4,CLE,CLE,EA,4,Y,L,,,Cleveland Rockers,815,1975,464,643,135,425,349,720,1069,517,639,226,450,86,2229,809,1927,465,607,127,355,300,704,1004,510,659,223,467,135,2210,34,melvich01w,0,34,34,1061,444,108,0,3,3,104,50,3,10,13,5,2,4,8,10,31,12,34,26,1,0,0,75.0,185,1976-05-03,0000-00-00,,hugheda99w,0,17,17,1,2,50.0
4,CLE,CLE,EA,4,Y,L,,,Cleveland Rockers,815,1975,464,643,135,425,349,720,1069,517,639,226,450,86,2229,809,1927,465,607,127,355,300,704,1004,510,659,223,467,135,2210,34,rizzoje01w,0,33,0,525,59,22,0,3,0,36,12,0,2,2,8,0,0,1,2,6,4,0,0,6,4,0,66.0,146,1974-05-15,0000-00-00,,hugheda99w,0,17,17,1,2,50.0
4,CLE,CLE,EA,4,Y,L,,,Cleveland Rockers,815,1975,464,643,135,425,349,720,1069,517,639,226,450,86,2229,809,1927,465,607,127,355,300,704,1004,510,659,223,467,135,2210,34,taylope01w,0,34,33,898,398,53,0,3,3,99,45,1,12,13,3,6,1,6,10,36,16,12,10,10,3,0,73.0,168,1981-05-24,0000-00-00,,hugheda99w,0,17,17,1,2,50.0
4,CLE,CLE,EA,4,Y,L,,,Cleveland Rockers,815,1975,464,643,135,425,349,720,1069,517,639,226,450,86,2229,809,1927,465,607,127,355,300,704,1004,510,659,223,467,135,2210,34,thomala01w,0,32,25,852,345,62,1,3,3,100,41,6,17,23,4,1,4,6,11,32,14,17,13,2,0,0,74.0,165,1981-07-06,0000-00-00,,hugheda99w,0,17,17,1,2,50.0
4,CON,CON,EA,3,Y,W,L,,Connecticut Sun,864,2102,479,646,177,549,333,762,1095,520,663,270,428,111,2384,864,2104,509,673,172,536,366,812,1178,553,669,252,476,88,2409,34,blackde01w,0,34,0,373,55,33,0,4,0,29,8,1,1,2,2,2,0,0,2,10,4,0,0,0,0,0,63.0,124,1966-07-29,0000-00-00,,thibami99w,0,18,16,2,2,52.94117647058824
4,CON,CON,EA,3,Y,W,L,,Connecticut Sun,864,2102,479,646,177,549,333,762,1095,520,663,270,428,111,2384,864,2104,509,673,172,536,366,812,1178,553,669,252,476,88,2409,34,colemco01w,0,20,0,141,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,170,1981-04-13,0000-00-00,,thibami99w,0,18,16,2,2,52.94117647058824
4,CON,CON,EA,3,Y,W,L,,Connecticut Sun,864,2102,479,646,177,549,333,762,1095,520,663,270,428,111,2384,864,2104,509,673,172,536,366,812,1178,553,669,252,476,88,2409,34,douglka01w,0,28,27,843,336,38,0,4,4,126,29,2,8,10,12,3,1,1,9,30,10,7,6,12,3,0,72.0,167,1979-05-07,0000-00-00,,thibami99w,0,18,16,2,2,52.94117647058824
4,CON,CON,EA,3,Y,W,L,,Connecticut Sun,864,2102,479,646,177,549,333,762,1095,520,663,270,428,111,2384,864,2104,509,673,172,536,366,812,1178,553,669,252,476,88,2409,34,hicksje01w,0,27,0,253,98,47,0,4,0,27,10,3,3,6,1,0,1,2,5,8,5,0,0,0,0,0,76.0,188,1971-12-02,0000-00-00,,thibami99w,0,18,16,2,2,52.94117647058824
4,CON,CON,EA,3,Y,W,L,,Connecticut Sun,864,2102,479,646,177,549,333,762,1095,520,663,270,428,111,2384,864,2104,509,673,172,536,366,812,1178,553,669,252,476,88,2409,34,johnsad01w,0,34,5,584,173,36,0,3,0,43,12,0,4,4,4,1,0,0,2,9,6,0,0,1,0,0,70.0,154,1974-02-05,0000-00-00,,thibami99w,0,18,16,2,2,52.94117647058824
4,CON,CON,EA,3,Y,W,L,,Connecticut Sun,864,2102,479,646,177,549,333,762,1095,520,663,270,428,111,2384,864,2104,509,673,172,536,366,812,1178,553,669,252,476,88,2409,34,johnssh01w,0,34,34,1107,420,77,0,4,4,131,45,3,9,12,19,7,1,11,11,29,13,18,14,10,5,0,67.0,152,1974-08-18,0000-00-00,,thibami99w,0,18,16,2,2,52.94117647058824
4,CON,CON,EA,3,Y,W,L,,Connecticut Sun,864,2102,479,646,177,549,333,762,1095,520,663,270,428,111,2384,864,2104,509,673,172,536,366,812,1178,553,669,252,476,88,2409,34,lobore01w,0,25,13,297,59,33,0,2,1,38,9,3,5,8,5,0,4,2,4,10,4,0,0,4,1,0,76.0,190,1973-10-06,0000-00-00,,thibami99w,0,18,16,2,2,52.94117647058824
4,CON,CON,EA,3,Y,W,L,,Connecticut Sun,864,2102,479,646,177,549,333,762,1095,520,663,270,428,111,2384,864,2104,509,673,172,536,366,812,1178,553,669,252,476,88,2409,34,mcwilta01w,0,34,34,983,354,103,1,4,4,122,65,9,21,30,5,6,2,6,10,47,24,17,16,5,1,0,74.0,188,1970-10-20,0000-00-00,,thibami99w,0,18,16,2,2,52.94117647058824
4,CON,CON,EA,3,Y,W,L,,Connecticut Sun,864,2102,479,646,177,549,333,762,1095,520,663,270,428,111,2384,864,2104,509,673,172,536,366,812,1178,553,669,252,476,88,2409,34,palmewe01w,0,32,1,433,149,62,0,4,0,64,29,1,11,12,3,0,0,7,9,22,13,3,2,4,1,0,74.0,165,1974-08-12,0000-00-00,,thibami99w,0,18,16,2,2,52.94117647058824
4,CON,CON,EA,3,Y,W,L,,Connecticut Sun,864,2102,479,646,177,549,333,762,1095,520,663,270,428,111,2384,864,2104,509,673,172,536,366,812,1178,553,669,252,476,88,2409,34,salesny01w,0,34,34,1106,548,107,3,4,4,131,47,1,12,13,9,5,3,7,12,40,17,18,13,6,0,0,72.0,184,1976-05-10,0000-00-00,,thibami99w,0,18,16,2,2,52.94117647058824
4,CON,CON,EA,3,Y,W,L,,Connecticut Sun,864,2102,479,646,177,549,333,762,1095,520,663,270,428,111,2384,864,2104,509,673,172,536,366,812,1178,553,669,252,476,88,2409,34,wyckobr01w,0,34,22,755,156,109,1,4,3,89,18,3,9,12,5,2,1,2,11,16,7,4,3,6,1,0,73.0,183,1980-03-30,0000-00-00,,thibami99w,0,18,16,2,2,52.94117647058824
5,CON,CON,EA,1,Y,W,W,L,Connecticut Sun,876,2051,434,590,149,467,321,724,1045,572,610,299,444,96,2335,858,1996,443,599,145,384,306,757,1063,565,627,239,492,113,2304,34,blackde01w,0,31,4,347,55,35,0,8,0,73,9,2,9,11,7,4,0,6,12,14,4,0,0,1,1,0,63.0,124,1966-07-29,0000-00-00,,thibami99w,0,18,16,5,3,52.94117647058824
5,CON,CON,EA,1,Y,W,W,L,Connecticut Sun,876,2051,434,590,149,467,321,724,1045,572,610,299,444,96,2335,858,1996,443,599,145,384,306,757,1063,565,627,239,492,113,2304,34,brungje01w,0,33,0,314,50,21,0,8,0,101,8,5,8,13,5,1,0,2,5,15,3,0,0,10,2,0,73.0,165,1982-04-16,0000-00-00,,thibami99w,0,18,16,5,3,52.94117647058824
5,CON,CON,EA,1,Y,W,W,L,Connecticut Sun,876,2051,434,590,149,467,321,724,1045,572,610,299,444,96,2335,858,1996,443,599,145,384,306,757,1063,565,627,239,492,113,2304,34,derevje01w,0,23,0,140,19,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,140,1982-03-29,0000-00-00,,thibami99w,0,18,16,5,3,52.94117647058824
