year,tmID,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP_x,playerID,stint_x,GP_y,GS,minutes,points,PF,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,height,weight,birthDate,deathDate,award,coachID,stint_y,won_y,lost_y,post_wins,post_losses,winrate
5,LAS,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,522,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,34,udokamf01w,0,3,0,19,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,187,1976-06-16,0000-00-00,,coopemi01w,1,14,6,0,0,73.52941176470588
5,LAS,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,522,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,34,udokamf01w,0,3,0,19,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,187,1976-06-16,0000-00-00,,thompka99w,2,11,3,1,2,73.52941176470588
5,LAS,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,522,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,34,udokamf01w,0,3,0,19,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,187,1976-06-16,0000-00-00,,weisery99w,2,11,3,1,2,73.52941176470588
5,LAS,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,522,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,34,weathte01w,0,34,0,292,17,27,0,2,0,10,0,1,1,2,1,1,0,3,1,1,0,0,0,0,0,0,68.0,161,1965-12-08,0000-00-00,,coopemi01w,1,14,6,0,0,73.52941176470588
5,LAS,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,522,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,34,weathte01w,0,34,0,292,17,27,0,2,0,10,0,1,1,2,1,1,0,3,1,1,0,0,0,0,0,0,68.0,161,1965-12-08,0000-00-00,,thompka99w,2,11,3,1,2,73.52941176470588
5,LAS,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,522,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,34,weathte01w,0,34,0,292,17,27,0,2,0,10,0,1,1,2,1,1,0,3,1,1,0,0,0,0,0,0,68.0,161,1965-12-08,0000-00-00,,weisery99w,2,11,3,1,2,73.52941176470588
5,LAS,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,522,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,34,whitmta01w,0,34,5,595,210,73,0,3,0,39,10,0,6,6,1,0,0,3,4,10,4,2,2,2,0,0,74.0,190,1977-06-05,0000-00-00,,coopemi01w,1,14,6,0,0,73.52941176470588
5,LAS,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,522,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,34,whitmta01w,0,34,5,595,210,73,0,3,0,39,10,0,6,6,1,0,0,3,4,10,4,2,2,2,0,0,74.0,190,1977-06-05,0000-00-00,,thompka99w,2,11,3,1,2,73.52941176470588
5,LAS,LAS,WE,1,Y,L,,,Los Angeles Sparks,904,2069,530,722,157,414,312,809,1121,626,731,262,522,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,34,whitmta01w,0,34,5,595,210,73,0,3,0,39,10,0,6,6,1,0,0,3,4,10,4,2,2,2,0,0,74.0,190,1977-06-05,0000-00-00,,weisery99w,2,11,3,1,2,73.52941176470588
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,curryed01w,0,13,0,113,23,16,0,2,0,16,0,0,1,1,1,1,0,5,3,1,0,0,0,1,0,0,64.0,138,1979-07-09,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,curryed01w,0,13,0,113,23,16,0,2,0,16,0,0,1,1,1,1,0,5,3,1,0,0,0,1,0,0,64.0,138,1979-07-09,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,dixonta01w,0,30,23,607,160,73,0,2,1,12,2,0,1,1,2,1,0,1,4,2,1,0,0,0,0,0,69.0,148,1975-12-14,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,dixonta01w,0,30,23,607,160,73,0,2,1,12,2,0,1,1,2,1,0,1,4,2,1,0,0,0,0,0,69.0,148,1975-12-14,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,grubigo01w,0,9,0,41,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,165,1972-08-20,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,grubigo01w,0,9,0,41,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,165,1972-08-20,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,hodgedo01w,0,32,11,669,178,35,0,2,0,13,3,0,1,1,2,1,0,2,0,2,1,0,0,2,1,0,69.0,160,1982-07-19,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,hodgedo01w,0,32,11,669,178,35,0,2,0,13,3,0,1,1,2,1,0,2,0,2,1,0,0,2,1,0,69.0,160,1982-07-19,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,holdsch01w,0,33,33,1183,561,94,2,2,2,78,31,3,7,10,2,4,0,6,6,27,14,5,2,1,1,0,74.0,172,1977-08-09,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,holdsch01w,0,33,33,1183,561,94,2,2,2,78,31,3,7,10,2,4,0,6,6,27,14,5,2,1,1,0,74.0,172,1977-08-09,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,leslili01w,0,34,34,1096,517,122,2,2,2,67,18,4,9,13,7,5,3,2,8,14,5,13,8,0,0,0,77.0,170,1972-07-07,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,leslili01w,0,34,34,1096,517,122,2,2,2,67,18,4,9,13,7,5,3,2,8,14,5,13,8,0,0,0,77.0,170,1972-07-07,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,mabikmw01w,0,17,14,367,99,43,0,1,1,11,2,0,0,0,0,0,0,2,0,4,1,0,0,2,0,0,71.0,165,1976-07-27,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,mabikmw01w,0,17,14,367,99,43,0,1,1,11,2,0,0,0,0,0,0,2,0,4,1,0,0,2,0,0,71.0,165,1976-07-27,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,macchla01w,0,13,1,148,63,23,0,2,0,9,7,0,0,0,0,0,0,0,1,4,2,2,2,1,1,0,73.0,169,1979-05-24,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,macchla01w,0,13,1,148,63,23,0,2,0,9,7,0,0,0,0,0,0,0,1,4,2,2,2,1,1,0,73.0,169,1979-05-24,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,mascira01w,0,33,1,463,122,51,0,2,1,47,24,2,1,3,4,1,0,1,6,17,8,4,4,10,4,0,72.0,169,1980-09-30,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,mascira01w,0,33,1,463,122,51,0,2,1,47,24,2,1,3,4,1,0,1,6,17,8,4,4,10,4,0,72.0,169,1980-09-30,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,mooreje01w,2,15,0,109,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,175,1982-07-09,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,mooreje01w,2,15,0,109,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,175,1982-07-09,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,nieuwma01w,0,7,0,16,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,180,1980-04-12,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,nieuwma01w,0,7,0,16,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,180,1980-04-12,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,teaslni01w,0,19,19,551,141,38,0,2,1,61,22,2,3,5,14,3,0,3,4,21,7,9,6,11,2,0,72.0,169,1979-03-22,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,teaslni01w,0,19,19,551,141,38,0,2,1,61,22,2,3,5,14,3,0,3,4,21,7,9,6,11,2,0,72.0,169,1979-03-22,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,thomach01w,0,32,0,520,122,102,1,2,0,38,8,1,1,2,2,0,2,2,7,4,3,1,1,1,1,0,75.0,185,1982-08-14,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,thomach01w,0,32,0,520,122,102,1,2,0,38,8,1,1,2,2,0,2,2,7,4,3,1,1,1,1,0,75.0,185,1982-08-14,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,whitmta01w,0,34,34,917,327,110,1,2,2,48,18,2,1,3,1,1,0,7,7,14,6,8,5,1,1,0,74.0,190,1977-06-05,0000-00-00,,bibbyhe01w,1,13,15,0,0,50.0
6,LAS,LAS,WE,4,Y,L,,,Los Angeles Sparks,873,2042,456,630,124,387,321,683,1004,551,737,264,483,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,34,whitmta01w,0,34,34,917,327,110,1,2,2,48,18,2,1,3,1,1,0,7,7,14,6,8,5,1,1,0,74.0,190,1977-06-05,0000-00-00,,bryanjo01w,2,4,2,0,2,50.0
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,davisbr01w,0,14,0,118,41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,172,1983-01-01,0000-00-00,,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,hodgedo01w,0,34,3,456,131,26,0,5,0,40,9,3,2,5,6,1,0,3,3,13,4,0,0,5,1,0,69.0,160,1982-07-19,0000-00-00,,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,holdsch01w,0,25,0,739,375,58,0,3,1,45,13,4,7,11,4,1,2,3,3,18,6,0,0,2,1,0,74.0,172,1977-08-09,0000-00-00,WNBA All Decade Team Honorable Mention,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,johnste01w,0,32,30,808,255,57,0,5,5,140,46,3,6,9,24,8,0,10,12,48,20,6,5,5,1,0,63.0,132,1982-09-06,0000-00-00,,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,leslili01w,0,34,34,1043,680,115,4,5,5,163,63,12,24,36,9,4,8,17,20,65,20,29,22,3,1,0,77.0,170,1972-07-07,0000-00-00,Most Valuable Player,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,leslili01w,0,34,34,1043,680,115,4,5,5,163,63,12,24,36,9,4,8,17,20,65,20,29,22,3,1,0,77.0,170,1972-07-07,0000-00-00,WNBA All-Decade Team,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,mabikmw01w,0,32,32,679,272,77,0,5,4,140,77,7,13,20,10,7,0,8,21,67,26,17,12,30,13,1,71.0,165,1976-07-27,0000-00-00,,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,mooreje01w,0,34,33,653,147,79,1,5,5,89,24,5,11,16,5,2,0,3,14,22,11,2,2,0,0,0,75.0,175,1982-07-09,0000-00-00,,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,mooreta01w,0,34,33,634,206,59,0,4,4,87,31,3,9,12,11,3,1,8,7,19,10,11,7,6,4,0,71.0,167,1980-04-11,0000-00-00,,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,ndongem01w,0,17,0,111,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,170,1983-04-25,0000-00-00,,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,pagemu01w,0,34,4,690,167,63,1,5,1,118,28,10,13,23,3,3,2,2,11,29,9,11,9,2,1,0,74.0,160,1975-09-18,0000-00-00,,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,stansti01w,0,4,0,23,6,4,0,2,0,7,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,75.0,183,1983-01-16,0000-00-00,,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,thomach01w,0,27,1,539,164,80,1,5,0,107,30,1,15,16,4,3,6,1,13,22,12,5,4,3,2,0,75.0,185,1982-08-14,0000-00-00,,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,vilipda01w,0,2,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,207,1975-03-30,0000-00-00,,bryanjo01w,0,25,9,2,3,73.52941176470588
7,LAS,LAS,WE,1,Y,W,L,,Los Angeles Sparks,962,2195,540,726,111,377,350,852,1202,610,679,296,502,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,willili01w,0,24,0,320,111,25,0,5,0,65,16,6,7,13,7,1,0,3,4,22,6,2,1,12,3,0,71.0,170,1984-06-13,0000-00-00,,bryanjo01w,0,25,9,2,3,73.52941176470588
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,bakersh01w,2,24,11,492,203,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,125,1982-12-03,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,brownki01w,2,27,0,327,131,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,134,1979-01-13,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,fernama01w,0,34,20,891,297,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,138,1981-12-21,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,flukety01w,2,12,0,114,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,209,1984-12-27,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,holdsch01w,0,5,5,150,79,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,172,1977-08-09,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,johnste01w,0,11,11,206,70,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,132,1982-09-06,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,mabikmw01w,0,33,23,762,267,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,165,1976-07-27,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,mcwilta01w,0,29,27,851,321,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,188,1970-10-20,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,mooreje01w,0,29,17,440,123,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,175,1982-07-09,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,pagemu01w,0,34,8,627,163,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,160,1975-09-18,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,spencsi01w,0,34,22,828,327,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,183,1985-03-07,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,thomach01w,0,34,19,640,287,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,185,1982-08-14,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,thomala01w,0,27,7,487,208,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,165,1981-07-06,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
8,LAS,LAS,WE,7,N,,,,Los Angeles Sparks,940,2305,493,627,160,456,356,783,1139,554,732,245,551,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,34,tilliic01w,1,3,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,165,1981-12-06,0000-00-00,,coopemi01w,0,10,24,0,0,29.411764705882355
