year,tmID,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won_x,lost_x,GP_x,homeW,homeL,awayW,awayL,confW,confL,min,attend,arena,playerID,stint_x,GP_y,GS,minutes,points,PF,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,height,weight,birthDate,award_x,coachID,stint_y,won_y,lost_y,post_wins,post_losses,award_y
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,ferdima01w,0,33.0,25.0,680.0,276.0,71.0,0.0,6.0,0.0,111.0,45.0,5.0,10.0,15.0,11.0,2.0,0.0,8.0,8.0,39.0,15.0,12.0,11.0,11.0,4.0,0.0,69.0,153.0,1978-10-13,,coopemi01w,0,20.0,14.0,3.0,3.0,
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,gisseka01w,0,2.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,178.0,1985-07-27,,coopemi01w,0,20.0,14.0,3.0,3.0,
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,jacobam01w,2,5.0,0.0,61.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,152.0,1982-06-29,,coopemi01w,0,20.0,14.0,3.0,3.0,
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,johnste01w,0,23.0,8.0,393.0,96.0,38.0,0.0,6.0,0.0,115.0,48.0,3.0,11.0,14.0,21.0,6.0,1.0,13.0,10.0,44.0,20.0,7.0,6.0,7.0,2.0,0.0,63.0,132.0,1982-09-06,,coopemi01w,0,20.0,14.0,3.0,3.0,
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,leslili01w,0,33.0,33.0,1059.0,497.0,117.0,2.0,6.0,6.0,192.0,83.0,12.0,41.0,53.0,13.0,7.0,17.0,26.0,29.0,64.0,33.0,24.0,15.0,4.0,2.0,2.0,77.0,170.0,1972-07-07,Defensive Player of the Year,coopemi01w,0,20.0,14.0,3.0,3.0,
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,mascira01w,0,29.0,1.0,412.0,126.0,35.0,0.0,5.0,3.0,82.0,34.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,8.0,27.0,12.0,5.0,3.0,15.0,7.0,0.0,72.0,169.0,1980-09-30,,coopemi01w,0,20.0,14.0,3.0,3.0,
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,miltode01w,0,31.0,31.0,1016.0,431.0,109.0,0.0,6.0,6.0,206.0,64.0,14.0,22.0,36.0,11.0,8.0,4.0,13.0,23.0,59.0,24.0,15.0,11.0,14.0,5.0,0.0,73.0,185.0,1974-09-11,,coopemi01w,0,20.0,14.0,3.0,3.0,
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,mooreje01w,0,28.0,2.0,309.0,39.0,48.0,0.0,6.0,0.0,52.0,8.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,8.0,9.0,3.0,2.0,2.0,0.0,0.0,0.0,75.0,175.0,1982-07-09,,coopemi01w,0,20.0,14.0,3.0,3.0,
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,pagemu01w,0,27.0,1.0,243.0,42.0,33.0,0.0,5.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,74.0,160.0,1975-09-18,,coopemi01w,0,20.0,14.0,3.0,3.0,
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,parkeca01w,0,33.0,33.0,1109.0,610.0,91.0,2.0,6.0,6.0,219.0,90.0,20.0,39.0,59.0,23.0,9.0,13.0,17.0,16.0,74.0,34.0,29.0,22.0,7.0,0.0,0.0,76.0,175.0,1986-04-19,Most Valuable Player,coopemi01w,0,20.0,14.0,3.0,3.0,
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,parkeca01w,0,33.0,33.0,1109.0,610.0,91.0,2.0,6.0,6.0,219.0,90.0,20.0,39.0,59.0,23.0,9.0,13.0,17.0,16.0,74.0,34.0,29.0,22.0,7.0,0.0,0.0,76.0,175.0,1986-04-19,Rookie of the Year,coopemi01w,0,20.0,14.0,3.0,3.0,
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,spencsi01w,0,33.0,2.0,451.0,174.0,48.0,0.0,5.0,0.0,48.0,7.0,4.0,5.0,9.0,1.0,0.0,1.0,3.0,5.0,12.0,3.0,1.0,1.0,3.0,0.0,0.0,75.0,183.0,1985-03-07,,coopemi01w,0,20.0,14.0,3.0,3.0,
9,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,954.0,2248.0,539.0,717.0,151.0,485.0,386.0,896.0,1282.0,613.0,713.0,251.0,575.0,216.0,2598.0,888.0,2310.0,562.0,751.0,185.0,547.0,359.0,768.0,1127.0,513.0,717.0,303.0,523.0,141.0,2523.0,20.0,14.0,34.0,12.0,5.0,8.0,9.0,12.0,8.0,7000.0,161639.0,Staples Center,thomach01w,0,20.0,0.0,159.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,185.0,1982-08-14,,coopemi01w,0,20.0,14.0,3.0,3.0,
10,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,973.0,2264.0,435.0,550.0,152.0,512.0,365.0,883.0,1248.0,587.0,583.0,217.0,514.0,166.0,2533.0,903.0,2262.0,479.0,623.0,213.0,636.0,320.0,730.0,1050.0,516.0,622.0,300.0,463.0,115.0,2498.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,9.0,6925.0,176587.0,Staples Center,bobbish01w,0,33.0,3.0,353.0,71.0,34.0,0.0,3.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,62.0,130.0,1985-12-06,,coopemi01w,0,18.0,16.0,3.0,3.0,
10,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,973.0,2264.0,435.0,550.0,152.0,512.0,365.0,883.0,1248.0,587.0,583.0,217.0,514.0,166.0,2533.0,903.0,2262.0,479.0,623.0,213.0,636.0,320.0,730.0,1050.0,516.0,622.0,300.0,463.0,115.0,2498.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,9.0,6925.0,176587.0,Staples Center,ferdima01w,0,28.0,6.0,339.0,151.0,44.0,1.0,2.0,0.0,14.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,69.0,153.0,1978-10-13,,coopemi01w,0,18.0,16.0,3.0,3.0,
10,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,973.0,2264.0,435.0,550.0,152.0,512.0,365.0,883.0,1248.0,587.0,583.0,217.0,514.0,166.0,2533.0,903.0,2262.0,479.0,623.0,213.0,636.0,320.0,730.0,1050.0,516.0,622.0,300.0,463.0,115.0,2498.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,9.0,6925.0,176587.0,Staples Center,harrokr01w,0,31.0,26.0,520.0,97.0,32.0,0.0,5.0,2.0,59.0,13.0,0.0,1.0,1.0,11.0,2.0,0.0,4.0,1.0,12.0,6.0,0.0,0.0,3.0,1.0,0.0,64.0,139.0,1975-03-04,,coopemi01w,0,18.0,16.0,3.0,3.0,
10,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,973.0,2264.0,435.0,550.0,152.0,512.0,365.0,883.0,1248.0,587.0,583.0,217.0,514.0,166.0,2533.0,903.0,2262.0,479.0,623.0,213.0,636.0,320.0,730.0,1050.0,516.0,622.0,300.0,463.0,115.0,2498.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,9.0,6925.0,176587.0,Staples Center,haydeva01w,0,25.0,1.0,269.0,94.0,49.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,240.0,1982-06-05,,coopemi01w,0,18.0,16.0,3.0,3.0,
10,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,973.0,2264.0,435.0,550.0,152.0,512.0,365.0,883.0,1248.0,587.0,583.0,217.0,514.0,166.0,2533.0,903.0,2262.0,479.0,623.0,213.0,636.0,320.0,730.0,1050.0,516.0,622.0,300.0,463.0,115.0,2498.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,9.0,6925.0,176587.0,Staples Center,lennobe01w,0,30.0,13.0,640.0,306.0,70.0,0.0,6.0,0.0,128.0,74.0,2.0,16.0,18.0,9.0,5.0,0.0,11.0,11.0,58.0,24.0,15.0,15.0,25.0,11.0,0.0,68.0,143.0,1976-12-04,,coopemi01w,0,18.0,16.0,3.0,3.0,
10,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,973.0,2264.0,435.0,550.0,152.0,512.0,365.0,883.0,1248.0,587.0,583.0,217.0,514.0,166.0,2533.0,903.0,2262.0,479.0,623.0,213.0,636.0,320.0,730.0,1050.0,516.0,622.0,300.0,463.0,115.0,2498.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,9.0,6925.0,176587.0,Staples Center,leslili01w,0,23.0,21.0,638.0,354.0,75.0,1.0,6.0,6.0,208.0,100.0,19.0,36.0,55.0,12.0,8.0,9.0,13.0,26.0,84.0,38.0,39.0,24.0,0.0,0.0,1.0,77.0,170.0,1972-07-07,,coopemi01w,0,18.0,16.0,3.0,3.0,
10,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,973.0,2264.0,435.0,550.0,152.0,512.0,365.0,883.0,1248.0,587.0,583.0,217.0,514.0,166.0,2533.0,903.0,2262.0,479.0,623.0,213.0,636.0,320.0,730.0,1050.0,516.0,622.0,300.0,463.0,115.0,2498.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,9.0,6925.0,176587.0,Staples Center,miltode01w,0,33.0,33.0,1043.0,338.0,84.0,1.0,6.0,6.0,190.0,54.0,16.0,19.0,35.0,15.0,10.0,1.0,13.0,14.0,57.0,20.0,16.0,10.0,13.0,4.0,0.0,73.0,185.0,1974-09-11,,coopemi01w,0,18.0,16.0,3.0,3.0,
10,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,973.0,2264.0,435.0,550.0,152.0,512.0,365.0,883.0,1248.0,587.0,583.0,217.0,514.0,166.0,2533.0,903.0,2262.0,479.0,623.0,213.0,636.0,320.0,730.0,1050.0,516.0,622.0,300.0,463.0,115.0,2498.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,9.0,6925.0,176587.0,Staples Center,parkeca01w,0,25.0,24.0,815.0,328.0,53.0,1.0,6.0,6.0,211.0,108.0,21.0,43.0,64.0,10.0,5.0,11.0,10.0,23.0,71.0,38.0,44.0,31.0,4.0,1.0,1.0,76.0,175.0,1986-04-19,,coopemi01w,0,18.0,16.0,3.0,3.0,
10,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,973.0,2264.0,435.0,550.0,152.0,512.0,365.0,883.0,1248.0,587.0,583.0,217.0,514.0,166.0,2533.0,903.0,2262.0,479.0,623.0,213.0,636.0,320.0,730.0,1050.0,516.0,622.0,300.0,463.0,115.0,2498.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,9.0,6925.0,176587.0,Staples Center,quinnno01w,0,34.0,9.0,929.0,284.0,59.0,0.0,6.0,4.0,158.0,29.0,5.0,14.0,19.0,23.0,7.0,3.0,19.0,10.0,38.0,10.0,8.0,8.0,10.0,1.0,0.0,72.0,175.0,1985-01-03,,coopemi01w,0,18.0,16.0,3.0,3.0,
10,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,973.0,2264.0,435.0,550.0,152.0,512.0,365.0,883.0,1248.0,587.0,583.0,217.0,514.0,166.0,2533.0,903.0,2262.0,479.0,623.0,213.0,636.0,320.0,730.0,1050.0,516.0,622.0,300.0,463.0,115.0,2498.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,9.0,6925.0,176587.0,Staples Center,thompti01w,0,34.0,34.0,1182.0,441.0,71.0,0.0,6.0,6.0,218.0,91.0,16.0,26.0,42.0,17.0,5.0,4.0,15.0,16.0,74.0,28.0,24.0,23.0,26.0,12.0,0.0,74.0,178.0,1975-02-10,,coopemi01w,0,18.0,16.0,3.0,3.0,
10,LAS,LAS,WE,3.0,Y,W,L,N,Los Angeles Sparks,973.0,2264.0,435.0,550.0,152.0,512.0,365.0,883.0,1248.0,587.0,583.0,217.0,514.0,166.0,2533.0,903.0,2262.0,479.0,623.0,213.0,636.0,320.0,730.0,1050.0,516.0,622.0,300.0,463.0,115.0,2498.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,9.0,6925.0,176587.0,Staples Center,wisdoli01w,0,29.0,0.0,197.0,69.0,12.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,186.0,1986-05-26,,coopemi01w,0,18.0,16.0,3.0,3.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,aycocan01w,2,3.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,172.0,1973-02-28,,aglerbr99w,0,15.0,17.0,0.0,0.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,brumfma01w,0,32.0,17.0,613.0,124.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,133.0,1978-06-06,,aglerbr99w,0,15.0,17.0,0.0,0.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,daleygr01w,0,30.0,4.0,577.0,173.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,147.0,1978-06-26,,aglerbr99w,0,15.0,17.0,0.0,0.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,dickeke01w,0,32.0,29.0,791.0,142.0,107.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,165.0,1978-04-20,,aglerbr99w,0,15.0,17.0,0.0,0.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,folklkr01w,0,32.0,20.0,845.0,242.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,190.0,1975-12-19,,aglerbr99w,0,15.0,17.0,0.0,0.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,lennobe01w,0,32.0,31.0,984.0,541.0,112.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,143.0,1976-12-04,Rookie of the Year,aglerbr99w,0,15.0,17.0,0.0,0.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,lloydan01w,0,14.0,2.0,333.0,75.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,175.0,1965-02-09,,aglerbr99w,0,15.0,17.0,0.0,0.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,martima01w,0,30.0,13.0,456.0,132.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,172.0,1978-04-17,,aglerbr99w,0,15.0,17.0,0.0,0.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,payeka01w,0,28.0,12.0,408.0,56.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,150.0,1974-03-06,,aglerbr99w,0,15.0,17.0,0.0,0.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,potthan01w,0,3.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,191.0,1974-06-12,,aglerbr99w,0,15.0,17.0,0.0,0.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,smithka01w,0,32.0,32.0,1193.0,646.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,174.0,1974-06-04,,aglerbr99w,0,15.0,17.0,0.0,0.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,stiresh01w,0,21.0,0.0,117.0,35.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,208.0,1972-05-21,,aglerbr99w,0,15.0,17.0,0.0,0.0,
1,MIN,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,770.0,1831.0,449.0,592.0,204.0,571.0,258.0,612.0,870.0,495.0,690.0,237.0,485.0,63.0,2193.0,755.0,1758.0,514.0,702.0,164.0,481.0,300.0,677.0,977.0,472.0,707.0,275.0,547.0,130.0,2188.0,15.0,17.0,32.0,8.0,8.0,7.0,9.0,5.0,16.0,6425.0,116638.0,Target Center,tateso01w,0,8.0,0.0,94.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,157.0,1971-09-07,,aglerbr99w,0,15.0,17.0,0.0,0.0,
